ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,timestamp,price
48,BHMBCCMKT01,577,26.14453614,91.73617216,200,car,average,5,0,06-10-2016,13:57:00,2016-06-10 13:57:00,110.55805892547656
49,BHMBCCMKT01,577,26.14453614,91.73617216,175,cycle,average,3,0,06-10-2016,14:30:00,2016-06-10 14:30:00,111.25129982668973
50,BHMBCCMKT01,577,26.14453614,91.73617216,158,car,low,2,0,06-10-2016,15:04:00,2016-06-10 15:04:00,111.85788561525126
51,BHMBCCMKT01,577,26.14453614,91.73617216,153,bike,low,2,0,06-10-2016,15:31:00,2016-06-10 15:31:00,112.40554592720967
52,BHMBCCMKT01,577,26.14453614,91.73617216,135,bike,low,1,0,06-10-2016,16:04:00,2016-06-10 16:04:00,112.93587521663775
53,BHMBCCMKT01,577,26.14453614,91.73617216,129,car,low,2,0,06-10-2016,16:30:00,2016-06-10 16:30:00,113.40381282495665
558,BHMBCCMKT01,577,26.14453614,91.73617216,35,cycle,low,2,1,06-11-2016,08:00:00,2016-06-11 08:00:00,113.85095320623914
559,BHMBCCMKT01,577,26.14453614,91.73617216,35,truck,low,1,1,06-11-2016,08:26:00,2016-06-11 08:26:00,113.97227036395145
560,BHMBCCMKT01,577,26.14453614,91.73617216,36,car,low,2,1,06-11-2016,09:00:00,2016-06-11 09:00:00,114.09358752166376
561,BHMBCCMKT01,577,26.14453614,91.73617216,39,car,low,3,1,06-11-2016,09:33:00,2016-06-11 09:33:00,114.21837088388213
562,BHMBCCMKT01,577,26.14453614,91.73617216,46,cycle,low,3,1,06-11-2016,10:00:00,2016-06-11 10:00:00,114.3535528596187
563,BHMBCCMKT01,577,26.14453614,91.73617216,53,car,low,3,1,06-11-2016,10:26:00,2016-06-11 10:26:00,114.51299826689772
564,BHMBCCMKT01,577,26.14453614,91.73617216,77,truck,average,4,1,06-11-2016,10:59:00,2016-06-11 10:59:00,114.69670710571921
565,BHMBCCMKT01,577,26.14453614,91.73617216,96,car,average,5,1,06-11-2016,11:26:00,2016-06-11 11:26:00,114.96360485268629
566,BHMBCCMKT01,577,26.14453614,91.73617216,124,cycle,average,5,1,06-11-2016,11:59:00,2016-06-11 11:59:00,115.29636048526861
567,BHMBCCMKT01,577,26.14453614,91.73617216,153,car,high,9,1,06-11-2016,12:26:00,2016-06-11 12:26:00,115.72616984402077
568,BHMBCCMKT01,577,26.14453614,91.73617216,178,car,high,8,1,06-11-2016,13:06:00,2016-06-11 13:06:00,116.25649913344886
569,BHMBCCMKT01,577,26.14453614,91.73617216,188,car,high,9,1,06-11-2016,13:26:00,2016-06-11 13:26:00,116.87348353552858
570,BHMBCCMKT01,577,26.14453614,91.73617216,216,cycle,average,6,1,06-11-2016,13:59:00,2016-06-11 13:59:00,117.52512998266896
571,BHMBCCMKT01,577,26.14453614,91.73617216,225,car,high,8,1,06-11-2016,14:33:00,2016-06-11 14:33:00,118.27383015597918
572,BHMBCCMKT01,577,26.14453614,91.73617216,211,car,average,4,1,06-11-2016,15:00:00,2016-06-11 15:00:00,119.053726169844
573,BHMBCCMKT01,577,26.14453614,91.73617216,188,bike,low,3,1,06-11-2016,15:26:00,2016-06-11 15:26:00,119.7850953206239
574,BHMBCCMKT01,577,26.14453614,91.73617216,163,car,low,3,1,06-11-2016,15:59:00,2016-06-11 15:59:00,120.43674176776427
575,BHMBCCMKT01,577,26.14453614,91.73617216,130,car,low,2,1,06-11-2016,16:26:00,2016-06-11 16:26:00,121.00173310225301
1062,BHMBCCMKT01,577,26.14453614,91.73617216,11,car,low,1,0,06-12-2016,07:56:00,2016-06-12 07:56:00,121.45233968804158
1063,BHMBCCMKT01,577,26.14453614,91.73617216,11,bike,low,0,0,06-12-2016,08:29:00,2016-06-12 08:29:00,121.4904679376083
1064,BHMBCCMKT01,577,26.14453614,91.73617216,22,truck,low,1,0,06-12-2016,08:56:00,2016-06-12 08:56:00,121.52859618717503
1065,BHMBCCMKT01,577,26.14453614,91.73617216,39,truck,low,1,0,06-12-2016,09:29:00,2016-06-12 09:29:00,121.60485268630848
1066,BHMBCCMKT01,577,26.14453614,91.73617216,83,bike,low,2,0,06-12-2016,10:02:00,2016-06-12 10:02:00,121.74003466204505
1067,BHMBCCMKT01,577,26.14453614,91.73617216,120,truck,average,4,0,06-12-2016,10:29:00,2016-06-12 10:29:00,122.02772963604852
1068,BHMBCCMKT01,577,26.14453614,91.73617216,194,car,average,4,0,06-12-2016,11:02:00,2016-06-12 11:02:00,122.44367417677643
1069,BHMBCCMKT01,577,26.14453614,91.73617216,220,car,high,7,0,06-12-2016,11:29:00,2016-06-12 11:29:00,123.1161178509532
1070,BHMBCCMKT01,577,26.14453614,91.73617216,226,car,average,5,0,06-12-2016,11:56:00,2016-06-12 11:56:00,123.87868284228769
1071,BHMBCCMKT01,577,26.14453614,91.73617216,240,bike,high,7,0,06-12-2016,12:29:00,2016-06-12 12:29:00,124.66204506065857
1072,BHMBCCMKT01,577,26.14453614,91.73617216,238,car,high,7,0,06-12-2016,12:56:00,2016-06-12 12:56:00,125.49393414211437
1073,BHMBCCMKT01,577,26.14453614,91.73617216,229,car,high,6,0,06-12-2016,13:29:00,2016-06-12 13:29:00,126.31889081455805
1074,BHMBCCMKT01,577,26.14453614,91.73617216,208,car,high,5,0,06-12-2016,14:02:00,2016-06-12 14:02:00,127.11265164644713
1075,BHMBCCMKT01,577,26.14453614,91.73617216,199,truck,average,3,0,06-12-2016,14:29:00,2016-06-12 14:29:00,127.83362218370883
1076,BHMBCCMKT01,577,26.14453614,91.73617216,178,cycle,low,2,0,06-12-2016,15:02:00,2016-06-12 15:02:00,128.52339688041593
1077,BHMBCCMKT01,577,26.14453614,91.73617216,150,bike,average,2,0,06-12-2016,15:29:00,2016-06-12 15:29:00,129.14038128249564
1078,BHMBCCMKT01,577,26.14453614,91.73617216,128,bike,low,2,0,06-12-2016,16:02:00,2016-06-12 16:02:00,129.66031195840552
1079,BHMBCCMKT01,577,26.14453614,91.73617216,111,car,low,2,0,06-12-2016,16:29:00,2016-06-12 16:29:00,130.10398613518194
54,BHMBCCMKT01,577,26.14453614,91.73617216,58,car,low,2,0,07-10-2016,08:03:00,2016-07-10 08:03:00,130.48873483535525
55,BHMBCCMKT01,577,26.14453614,91.73617216,61,car,average,2,0,07-10-2016,08:30:00,2016-07-10 08:30:00,130.68977469670708
56,BHMBCCMKT01,577,26.14453614,91.73617216,75,car,low,1,0,07-10-2016,09:04:00,2016-07-10 09:04:00,130.9012131715771
57,BHMBCCMKT01,577,26.14453614,91.73617216,103,car,low,2,0,07-10-2016,09:30:00,2016-07-10 09:30:00,131.16117850953205
58,BHMBCCMKT01,577,26.14453614,91.73617216,128,bike,low,2,0,07-10-2016,09:57:00,2016-07-10 09:57:00,131.51819757365683
59,BHMBCCMKT01,577,26.14453614,91.73617216,172,truck,high,5,0,07-10-2016,10:30:00,2016-07-10 10:30:00,131.96187175043326
60,BHMBCCMKT01,577,26.14453614,91.73617216,188,car,average,3,0,07-10-2016,10:57:00,2016-07-10 10:57:00,132.5580589254766
61,BHMBCCMKT01,577,26.14453614,91.73617216,199,bike,average,4,0,07-10-2016,11:30:00,2016-07-10 11:30:00,133.20970537261698
62,BHMBCCMKT01,577,26.14453614,91.73617216,210,car,high,7,0,07-10-2016,12:03:00,2016-07-10 12:03:00,133.89948006932408
63,BHMBCCMKT01,577,26.14453614,91.73617216,206,bike,high,7,0,07-10-2016,12:30:00,2016-07-10 12:30:00,134.62738301559793
64,BHMBCCMKT01,577,26.14453614,91.73617216,200,car,high,7,0,07-10-2016,13:04:00,2016-07-10 13:04:00,135.3414211438475
65,BHMBCCMKT01,577,26.14453614,91.73617216,201,car,high,7,0,07-10-2016,13:30:00,2016-07-10 13:30:00,136.03466204506066
66,BHMBCCMKT01,577,26.14453614,91.73617216,193,bike,average,3,0,07-10-2016,14:03:00,2016-07-10 14:03:00,136.7313691507799
67,BHMBCCMKT01,577,26.14453614,91.73617216,181,car,average,4,0,07-10-2016,14:30:00,2016-07-10 14:30:00,137.40034662045062
68,BHMBCCMKT01,577,26.14453614,91.73617216,172,truck,low,2,0,07-10-2016,15:04:00,2016-07-10 15:04:00,138.02772963604855
69,BHMBCCMKT01,577,26.14453614,91.73617216,159,cycle,low,2,0,07-10-2016,15:30:00,2016-07-10 15:30:00,138.62391681109187
70,BHMBCCMKT01,577,26.14453614,91.73617216,158,cycle,low,2,0,07-10-2016,15:57:00,2016-07-10 15:57:00,139.17504332755635
71,BHMBCCMKT01,577,26.14453614,91.73617216,132,car,low,2,0,07-10-2016,16:30:00,2016-07-10 16:30:00,139.72270363951475
576,BHMBCCMKT01,577,26.14453614,91.73617216,30,car,low,1,0,07-11-2016,08:00:00,2016-07-11 08:00:00,140.18024263431545
577,BHMBCCMKT01,577,26.14453614,91.73617216,38,car,low,1,0,07-11-2016,08:26:00,2016-07-11 08:26:00,140.28422876949742
578,BHMBCCMKT01,577,26.14453614,91.73617216,49,car,low,1,0,07-11-2016,08:59:00,2016-07-11 08:59:00,140.4159445407279
579,BHMBCCMKT01,577,26.14453614,91.73617216,61,car,low,2,0,07-11-2016,09:26:00,2016-07-11 09:26:00,140.58578856152513
580,BHMBCCMKT01,577,26.14453614,91.73617216,87,truck,low,2,0,07-11-2016,09:59:00,2016-07-11 09:59:00,140.79722703639516
581,BHMBCCMKT01,577,26.14453614,91.73617216,110,car,low,2,0,07-11-2016,10:26:00,2016-07-11 10:26:00,141.09878682842287
582,BHMBCCMKT01,577,26.14453614,91.73617216,142,car,high,5,0,07-11-2016,10:59:00,2016-07-11 10:59:00,141.48006932409012
583,BHMBCCMKT01,577,26.14453614,91.73617216,157,car,high,7,0,07-11-2016,11:26:00,2016-07-11 11:26:00,141.97227036395148
584,BHMBCCMKT01,577,26.14453614,91.73617216,157,bike,average,4,0,07-11-2016,11:59:00,2016-07-11 11:59:00,142.51646447140382
585,BHMBCCMKT01,577,26.14453614,91.73617216,160,car,average,5,0,07-11-2016,12:26:00,2016-07-11 12:26:00,143.06065857885616
586,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,high,6,0,07-11-2016,12:59:00,2016-07-11 12:59:00,143.6152512998267
587,BHMBCCMKT01,577,26.14453614,91.73617216,161,car,high,6,0,07-11-2016,13:33:00,2016-07-11 13:33:00,144.14904679376085
588,BHMBCCMKT01,577,26.14453614,91.73617216,162,car,average,5,0,07-11-2016,13:59:00,2016-07-11 13:59:00,144.70710571923746
589,BHMBCCMKT01,577,26.14453614,91.73617216,156,bike,average,3,0,07-11-2016,14:33:00,2016-07-11 14:33:00,145.26863084922013
590,BHMBCCMKT01,577,26.14453614,91.73617216,148,car,average,3,0,07-11-2016,15:00:00,2016-07-11 15:00:00,145.80935875216642
591,BHMBCCMKT01,577,26.14453614,91.73617216,124,car,low,2,0,07-11-2016,15:33:00,2016-07-11 15:33:00,146.32235701906416
592,BHMBCCMKT01,577,26.14453614,91.73617216,119,car,average,2,0,07-11-2016,16:00:00,2016-07-11 16:00:00,146.75216637781634
593,BHMBCCMKT01,577,26.14453614,91.73617216,118,cycle,low,2,0,07-11-2016,16:33:00,2016-07-11 16:33:00,147.16464471403816
1080,BHMBCCMKT01,577,26.14453614,91.73617216,11,car,low,1,0,07-12-2016,07:59:00,2016-07-12 07:59:00,147.57365684575393
1081,BHMBCCMKT01,577,26.14453614,91.73617216,15,car,low,1,0,07-12-2016,08:26:00,2016-07-12 08:26:00,147.61178509532064
1082,BHMBCCMKT01,577,26.14453614,91.73617216,20,car,low,1,0,07-12-2016,08:55:00,2016-07-12 08:55:00,147.66377816291163
1083,BHMBCCMKT01,577,26.14453614,91.73617216,34,car,average,2,0,07-12-2016,09:26:00,2016-07-12 09:26:00,147.73310225303294
1084,BHMBCCMKT01,577,26.14453614,91.73617216,68,car,low,2,0,07-12-2016,09:59:00,2016-07-12 09:59:00,147.85095320623918
1085,BHMBCCMKT01,577,26.14453614,91.73617216,97,car,low,3,0,07-12-2016,10:26:00,2016-07-12 10:26:00,148.08665511265167
1086,BHMBCCMKT01,577,26.14453614,91.73617216,136,car,average,4,0,07-12-2016,10:59:00,2016-07-12 10:59:00,148.42287694974007
1087,BHMBCCMKT01,577,26.14453614,91.73617216,150,cycle,average,4,0,07-12-2016,11:25:00,2016-07-12 11:25:00,148.89428076256502
1088,BHMBCCMKT01,577,26.14453614,91.73617216,177,car,average,4,0,07-12-2016,11:59:00,2016-07-12 11:59:00,149.4142114384749
1089,BHMBCCMKT01,577,26.14453614,91.73617216,172,car,high,7,0,07-12-2016,12:26:00,2016-07-12 12:26:00,150.02772963604855
1090,BHMBCCMKT01,577,26.14453614,91.73617216,178,cycle,high,7,0,07-12-2016,12:59:00,2016-07-12 12:59:00,150.62391681109187
1091,BHMBCCMKT01,577,26.14453614,91.73617216,183,car,average,4,0,07-12-2016,13:26:00,2016-07-12 13:26:00,151.24090121317158
1092,BHMBCCMKT01,577,26.14453614,91.73617216,174,car,average,5,0,07-12-2016,13:59:00,2016-07-12 13:59:00,151.87521663778165
1093,BHMBCCMKT01,577,26.14453614,91.73617216,157,car,average,3,0,07-12-2016,14:26:00,2016-07-12 14:26:00,152.4783362218371
1094,BHMBCCMKT01,577,26.14453614,91.73617216,137,car,high,5,0,07-12-2016,14:59:00,2016-07-12 14:59:00,153.02253032928945
1095,BHMBCCMKT01,577,26.14453614,91.73617216,125,bike,low,2,0,07-12-2016,15:32:00,2016-07-12 15:32:00,153.49740034662048
1096,BHMBCCMKT01,577,26.14453614,91.73617216,115,bike,low,2,0,07-12-2016,15:59:00,2016-07-12 15:59:00,153.93067590987872
1097,BHMBCCMKT01,577,26.14453614,91.73617216,103,bike,low,1,0,07-12-2016,16:32:00,2016-07-12 16:32:00,154.3292894280763
72,BHMBCCMKT01,577,26.14453614,91.73617216,58,car,low,1,0,08-10-2016,07:57:00,2016-08-10 07:57:00,154.68630849220108
73,BHMBCCMKT01,577,26.14453614,91.73617216,61,car,average,2,0,08-10-2016,08:30:00,2016-08-10 08:30:00,154.8873483535529
74,BHMBCCMKT01,577,26.14453614,91.73617216,75,truck,low,1,0,08-10-2016,08:57:00,2016-08-10 08:57:00,155.09878682842293
75,BHMBCCMKT01,577,26.14453614,91.73617216,104,car,low,2,0,08-10-2016,09:30:00,2016-08-10 09:30:00,155.35875216637788
76,BHMBCCMKT01,577,26.14453614,91.73617216,158,car,low,3,0,08-10-2016,10:04:00,2016-08-10 10:04:00,155.71923743500872
77,BHMBCCMKT01,577,26.14453614,91.73617216,191,truck,average,3,0,08-10-2016,10:30:00,2016-08-10 10:30:00,156.26689774696712
78,BHMBCCMKT01,577,26.14453614,91.73617216,223,truck,average,4,0,08-10-2016,10:57:00,2016-08-10 10:57:00,156.9289428076257
79,BHMBCCMKT01,577,26.14453614,91.73617216,254,car,average,4,0,08-10-2016,11:30:00,2016-08-10 11:30:00,157.7019064124784
80,BHMBCCMKT01,577,26.14453614,91.73617216,306,car,high,7,0,08-10-2016,12:04:00,2016-08-10 12:04:00,158.5823223570191
81,BHMBCCMKT01,577,26.14453614,91.73617216,320,car,high,8,0,08-10-2016,12:30:00,2016-08-10 12:30:00,159.64298093587527
82,BHMBCCMKT01,577,26.14453614,91.73617216,348,car,high,7,0,08-10-2016,13:04:00,2016-08-10 13:04:00,160.75216637781634
83,BHMBCCMKT01,577,26.14453614,91.73617216,357,car,high,7,0,08-10-2016,13:30:00,2016-08-10 13:30:00,161.95840554592726
84,BHMBCCMKT01,577,26.14453614,91.73617216,395,bike,average,4,0,08-10-2016,14:03:00,2016-08-10 14:03:00,163.19584055459276
85,BHMBCCMKT01,577,26.14453614,91.73617216,400,car,average,4,0,08-10-2016,14:30:00,2016-08-10 14:30:00,164.56499133448878
86,BHMBCCMKT01,577,26.14453614,91.73617216,395,car,average,4,0,08-10-2016,14:57:00,2016-08-10 14:57:00,165.95147313691513
87,BHMBCCMKT01,577,26.14453614,91.73617216,406,car,average,3,0,08-10-2016,15:30:00,2016-08-10 15:30:00,167.32062391681114
88,BHMBCCMKT01,577,26.14453614,91.73617216,381,car,low,2,0,08-10-2016,16:04:00,2016-08-10 16:04:00,168.72790294627387
89,BHMBCCMKT01,577,26.14453614,91.73617216,365,truck,low,2,0,08-10-2016,16:30:00,2016-08-10 16:30:00,170.04852686308496
594,BHMBCCMKT01,577,26.14453614,91.73617216,34,car,low,1,0,08-11-2016,07:59:00,2016-08-11 07:59:00,171.313691507799
595,BHMBCCMKT01,577,26.14453614,91.73617216,36,car,low,1,0,08-11-2016,08:26:00,2016-08-11 08:26:00,171.43154246100525
596,BHMBCCMKT01,577,26.14453614,91.73617216,46,car,low,1,0,08-11-2016,08:59:00,2016-08-11 08:59:00,171.55632582322363
597,BHMBCCMKT01,577,26.14453614,91.73617216,68,cycle,average,2,0,08-11-2016,09:26:00,2016-08-11 09:26:00,171.71577123050267
598,BHMBCCMKT01,577,26.14453614,91.73617216,112,car,low,2,0,08-11-2016,09:59:00,2016-08-11 09:59:00,171.95147313691515
599,BHMBCCMKT01,577,26.14453614,91.73617216,150,car,average,3,0,08-11-2016,10:33:00,2016-08-11 10:33:00,172.33968804159454
600,BHMBCCMKT01,577,26.14453614,91.73617216,178,bike,average,5,0,08-11-2016,11:00:00,2016-08-11 11:00:00,172.85961871750442
601,BHMBCCMKT01,577,26.14453614,91.73617216,196,car,average,4,0,08-11-2016,11:33:00,2016-08-11 11:33:00,173.47660311958413
602,BHMBCCMKT01,577,26.14453614,91.73617216,236,car,average,5,0,08-11-2016,11:59:00,2016-08-11 11:59:00,174.15597920277304
603,BHMBCCMKT01,577,26.14453614,91.73617216,250,cycle,high,8,0,08-11-2016,12:27:00,2016-08-11 12:27:00,174.97400346620458
604,BHMBCCMKT01,577,26.14453614,91.73617216,253,car,high,7,0,08-11-2016,13:00:00,2016-08-11 13:00:00,175.84055459272105
605,BHMBCCMKT01,577,26.14453614,91.73617216,237,bike,high,7,0,08-11-2016,13:34:00,2016-08-11 13:34:00,176.7175043327557
606,BHMBCCMKT01,577,26.14453614,91.73617216,223,bike,average,3,0,08-11-2016,14:00:00,2016-08-11 14:00:00,177.53899480069333
607,BHMBCCMKT01,577,26.14453614,91.73617216,196,cycle,average,3,0,08-11-2016,14:26:00,2016-08-11 14:26:00,178.31195840554602
608,BHMBCCMKT01,577,26.14453614,91.73617216,163,truck,high,3,0,08-11-2016,15:00:00,2016-08-11 15:00:00,178.99133448873494
609,BHMBCCMKT01,577,26.14453614,91.73617216,144,bike,low,2,0,08-11-2016,15:33:00,2016-08-11 15:33:00,179.55632582322366
610,BHMBCCMKT01,577,26.14453614,91.73617216,127,car,low,2,0,08-11-2016,16:01:00,2016-08-11 16:01:00,180.05545927209715
611,BHMBCCMKT01,577,26.14453614,91.73617216,106,car,low,1,0,08-11-2016,16:34:00,2016-08-11 16:34:00,180.49566724436752
1098,BHMBCCMKT01,577,26.14453614,91.73617216,14,bike,average,1,0,08-12-2016,07:59:00,2016-08-12 07:59:00,180.8630849220105
1099,BHMBCCMKT01,577,26.14453614,91.73617216,17,car,low,1,0,08-12-2016,08:26:00,2016-08-12 08:26:00,180.91161178509543
1100,BHMBCCMKT01,577,26.14453614,91.73617216,26,bike,low,1,0,08-12-2016,08:59:00,2016-08-12 08:59:00,180.97053726169855
1101,BHMBCCMKT01,577,26.14453614,91.73617216,44,car,low,1,0,08-12-2016,09:26:00,2016-08-12 09:26:00,181.06065857885628
1102,BHMBCCMKT01,577,26.14453614,91.73617216,82,bike,average,3,0,08-12-2016,09:59:00,2016-08-12 09:59:00,181.21317157712318
1103,BHMBCCMKT01,577,26.14453614,91.73617216,124,bike,high,4,0,08-12-2016,10:32:00,2016-08-12 10:32:00,181.49740034662057
1104,BHMBCCMKT01,577,26.14453614,91.73617216,159,car,average,4,0,08-12-2016,10:59:00,2016-08-12 10:59:00,181.92720970537275
1105,BHMBCCMKT01,577,26.14453614,91.73617216,186,car,average,4,0,08-12-2016,11:32:00,2016-08-12 11:32:00,182.47833622183722
1106,BHMBCCMKT01,577,26.14453614,91.73617216,209,car,average,5,0,08-12-2016,11:59:00,2016-08-12 11:59:00,183.12305025996548
1107,BHMBCCMKT01,577,26.14453614,91.73617216,219,cycle,high,7,0,08-12-2016,12:25:00,2016-08-12 12:25:00,183.84748700173324
1108,BHMBCCMKT01,577,26.14453614,91.73617216,223,car,high,7,0,08-12-2016,12:59:00,2016-08-12 12:59:00,184.60658578856166
1109,BHMBCCMKT01,577,26.14453614,91.73617216,216,cycle,high,7,0,08-12-2016,13:25:00,2016-08-12 13:25:00,185.37954939341435
1110,BHMBCCMKT01,577,26.14453614,91.73617216,215,car,average,5,0,08-12-2016,13:59:00,2016-08-12 13:59:00,186.12824956672458
1111,BHMBCCMKT01,577,26.14453614,91.73617216,196,car,average,4,0,08-12-2016,14:26:00,2016-08-12 14:26:00,186.87348353552875
1112,BHMBCCMKT01,577,26.14453614,91.73617216,169,car,average,4,0,08-12-2016,14:59:00,2016-08-12 14:59:00,187.55285961871766
1113,BHMBCCMKT01,577,26.14453614,91.73617216,148,car,low,2,0,08-12-2016,15:26:00,2016-08-12 15:26:00,188.1386481802428
1114,BHMBCCMKT01,577,26.14453614,91.73617216,138,car,low,2,0,08-12-2016,15:59:00,2016-08-12 15:59:00,188.65164644714054
1115,BHMBCCMKT01,577,26.14453614,91.73617216,105,car,low,2,0,08-12-2016,16:32:00,2016-08-12 16:32:00,189.12998266897762
90,BHMBCCMKT01,577,26.14453614,91.73617216,42,car,low,2,1,09-10-2016,08:04:00,2016-09-10 08:04:00,189.49393414211454
91,BHMBCCMKT01,577,26.14453614,91.73617216,42,bike,low,2,1,09-10-2016,08:30:00,2016-09-10 08:30:00,189.6395147313693
92,BHMBCCMKT01,577,26.14453614,91.73617216,43,car,low,2,1,09-10-2016,09:04:00,2016-09-10 09:04:00,189.78509532062407
93,BHMBCCMKT01,577,26.14453614,91.73617216,43,cycle,low,2,1,09-10-2016,09:30:00,2016-09-10 09:30:00,189.9341421143849
94,BHMBCCMKT01,577,26.14453614,91.73617216,50,car,average,3,1,09-10-2016,09:57:00,2016-09-10 09:57:00,190.08318890814576
95,BHMBCCMKT01,577,26.14453614,91.73617216,64,cycle,high,5,1,09-10-2016,10:30:00,2016-09-10 10:30:00,190.25649913344904
96,BHMBCCMKT01,577,26.14453614,91.73617216,100,truck,average,6,1,09-10-2016,11:04:00,2016-09-10 11:04:00,190.47833622183725
97,BHMBCCMKT01,577,26.14453614,91.73617216,126,car,average,6,1,09-10-2016,11:30:00,2016-09-10 11:30:00,190.82495667244385
98,BHMBCCMKT01,577,26.14453614,91.73617216,148,car,average,6,1,09-10-2016,11:57:00,2016-09-10 11:57:00,191.26169844020814
99,BHMBCCMKT01,577,26.14453614,91.73617216,170,truck,high,9,1,09-10-2016,12:30:00,2016-09-10 12:30:00,191.77469670710587
100,BHMBCCMKT01,577,26.14453614,91.73617216,189,car,high,8,1,09-10-2016,13:04:00,2016-09-10 13:04:00,192.36395147313706
101,BHMBCCMKT01,577,26.14453614,91.73617216,205,bike,high,9,1,09-10-2016,13:30:00,2016-09-10 13:30:00,193.0190641247835
102,BHMBCCMKT01,577,26.14453614,91.73617216,208,cycle,high,7,1,09-10-2016,14:03:00,2016-09-10 14:03:00,193.729636048527
103,BHMBCCMKT01,577,26.14453614,91.73617216,209,car,average,5,1,09-10-2016,14:30:00,2016-09-10 14:30:00,194.4506065857887
104,BHMBCCMKT01,577,26.14453614,91.73617216,191,car,low,3,1,09-10-2016,15:04:00,2016-09-10 15:04:00,195.17504332755647
105,BHMBCCMKT01,577,26.14453614,91.73617216,180,car,low,3,1,09-10-2016,15:30:00,2016-09-10 15:30:00,195.83708838821505
106,BHMBCCMKT01,577,26.14453614,91.73617216,155,truck,low,3,1,09-10-2016,16:03:00,2016-09-10 16:03:00,196.4610051993069
107,BHMBCCMKT01,577,26.14453614,91.73617216,133,car,low,2,1,09-10-2016,16:30:00,2016-09-10 16:30:00,196.9982668977471
612,BHMBCCMKT01,577,26.14453614,91.73617216,32,cycle,low,1,0,09-11-2016,08:00:00,2016-09-11 08:00:00,197.45927209705386
613,BHMBCCMKT01,577,26.14453614,91.73617216,37,car,low,1,0,09-11-2016,08:27:00,2016-09-11 08:27:00,197.57019064124796
614,BHMBCCMKT01,577,26.14453614,91.73617216,43,car,low,2,0,09-11-2016,09:00:00,2016-09-11 09:00:00,197.6984402079724
615,BHMBCCMKT01,577,26.14453614,91.73617216,61,car,low,2,0,09-11-2016,09:34:00,2016-09-11 09:34:00,197.84748700173324
616,BHMBCCMKT01,577,26.14453614,91.73617216,88,truck,low,2,0,09-11-2016,10:00:00,2016-09-11 10:00:00,198.05892547660326
617,BHMBCCMKT01,577,26.14453614,91.73617216,107,car,low,3,0,09-11-2016,10:27:00,2016-09-11 10:27:00,198.36395147313706
618,BHMBCCMKT01,577,26.14453614,91.73617216,130,cycle,average,4,0,09-11-2016,11:00:00,2016-09-11 11:00:00,198.73483535528612
619,BHMBCCMKT01,577,26.14453614,91.73617216,151,bike,average,4,0,09-11-2016,11:27:00,2016-09-11 11:27:00,199.18544194107469
620,BHMBCCMKT01,577,26.14453614,91.73617216,152,bike,high,6,0,09-11-2016,12:00:00,2016-09-11 12:00:00,199.70883882149064
621,BHMBCCMKT01,577,26.14453614,91.73617216,160,cycle,high,7,0,09-11-2016,12:27:00,2016-09-11 12:27:00,200.23570190641266
622,BHMBCCMKT01,577,26.14453614,91.73617216,172,car,high,7,0,09-11-2016,13:00:00,2016-09-11 13:00:00,200.7902946273832
623,BHMBCCMKT01,577,26.14453614,91.73617216,172,bike,average,5,0,09-11-2016,13:27:00,2016-09-11 13:27:00,201.38648180242652
624,BHMBCCMKT01,577,26.14453614,91.73617216,163,car,average,4,0,09-11-2016,14:00:00,2016-09-11 14:00:00,201.98266897746984
