ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,timestamp,price,occ_ratio,vehicle_weight,traffic,demand_raw,demand_norm
24,BHMBCCMKT01,577,26.14453614,91.73617216,148,bike,average,4,0,05-10-2016,11:04:00,2016-05-10 11:04:00,11.506653229423483,0.2564991334488735,0.5,2,5.012998266897747,0.30133064588469666
25,BHMBCCMKT01,577,26.14453614,91.73617216,162,car,average,4,0,05-10-2016,11:30:00,2016-05-10 11:30:00,11.657604716322037,0.2807625649913345,1.0,2,5.561525129982669,0.33152094326440745
26,BHMBCCMKT01,577,26.14453614,91.73617216,178,car,high,6,0,05-10-2016,12:04:00,2016-05-10 12:04:00,12.22325546975548,0.30849220103986136,1.0,3,7.616984402079723,0.4446510939510963
27,BHMBCCMKT01,577,26.14453614,91.73617216,183,car,high,7,0,05-10-2016,12:30:00,2016-05-10 12:30:00,12.640816375852427,0.317157712305026,1.0,3,9.134315424610051,0.5281632751704859
28,BHMBCCMKT01,577,26.14453614,91.73617216,175,car,high,7,0,05-10-2016,12:57:00,2016-05-10 12:57:00,12.633185337020274,0.30329289428076256,1.0,3,9.106585788561524,0.526637067404055
29,BHMBCCMKT01,577,26.14453614,91.73617216,179,truck,high,6,0,05-10-2016,13:30:00,2016-05-10 13:30:00,12.361806518551784,0.31022530329289427,1.5,3,8.120450606585788,0.4723613037103569
30,BHMBCCMKT01,577,26.14453614,91.73617216,174,car,average,4,0,05-10-2016,13:57:00,2016-05-10 13:57:00,11.66905127457027,0.30155979202772965,1.0,2,5.6031195840554595,0.3338102549140538
31,BHMBCCMKT01,577,26.14453614,91.73617216,158,car,high,5,0,05-10-2016,14:30:00,2016-05-10 14:30:00,11.791386365848243,0.2738301559792028,1.0,3,6.047660311958406,0.35827727316964886
32,BHMBCCMKT01,577,26.14453614,91.73617216,145,car,average,3,0,05-10-2016,14:57:00,2016-05-10 14:57:00,11.228597251976858,0.2512998266897747,1.0,2,4.00259965337955,0.24571945039537152
33,BHMBCCMKT01,577,26.14453614,91.73617216,129,car,low,2,0,05-10-2016,15:30:00,2016-05-10 15:30:00,11.075738005370264,0.22357019064124783,1.0,1,3.4471403812824954,0.21514760107405292
34,BHMBCCMKT01,577,26.14453614,91.73617216,121,car,low,2,0,05-10-2016,16:04:00,2016-05-10 16:04:00,11.06810696653811,0.2097053726169844,1.0,1,3.419410745233969,0.21362139330762206
35,BHMBCCMKT01,577,26.14453614,91.73617216,114,bike,low,1,0,05-10-2016,16:30:00,2016-05-10 16:30:00,10.51104113179084,0.1975736568457539,0.5,1,1.3951473136915078,0.10220822635816791
540,BHMBCCMKT01,577,26.14453614,91.73617216,43,car,average,2,0,05-11-2016,08:00:00,2016-05-11 08:00:00,10.718510000040038,0.07452339688041594,1.0,2,2.149046793760832,0.14370200000800742
541,BHMBCCMKT01,577,26.14453614,91.73617216,48,bike,low,1,0,05-11-2016,08:26:00,2016-05-11 08:26:00,10.448085061425566,0.0831889081455806,0.5,1,1.166377816291161,0.08961701228511315
542,BHMBCCMKT01,577,26.14453614,91.73617216,59,car,low,1,0,05-11-2016,08:59:00,2016-05-11 08:59:00,10.596174908762062,0.1022530329289428,1.0,1,1.7045060658578857,0.1192349817524124
543,BHMBCCMKT01,577,26.14453614,91.73617216,90,car,low,2,0,05-11-2016,09:26:00,2016-05-11 09:26:00,11.038536691063513,0.1559792027729636,1.0,1,3.3119584055459272,0.2077073382127024
544,BHMBCCMKT01,577,26.14453614,91.73617216,135,car,low,1,0,05-11-2016,09:59:00,2016-05-11 09:59:00,10.66866977766753,0.2339688041594454,1.0,1,1.9679376083188909,0.13373395553350576
545,BHMBCCMKT01,577,26.14453614,91.73617216,181,car,average,3,0,05-11-2016,10:33:00,2016-05-11 10:33:00,11.262936926721551,0.31369150779896016,1.0,2,4.12738301559792,0.25258738534431047
546,BHMBCCMKT01,577,26.14453614,91.73617216,224,bike,average,4,0,05-11-2016,10:59:00,2016-05-11 10:59:00,11.57914809832895,0.3882149046793761,0.5,2,5.276429809358752,0.31582961966579
547,BHMBCCMKT01,577,26.14453614,91.73617216,243,car,average,5,0,05-11-2016,11:26:00,2016-05-11 11:26:00,12.147660491324451,0.42114384748700173,1.0,2,7.342287694974004,0.4295320982648905
548,BHMBCCMKT01,577,26.14453614,91.73617216,278,car,high,8,0,05-11-2016,12:06:00,2016-05-11 12:06:00,13.144226468811116,0.48180242634315423,1.0,3,10.96360485268631,0.628845293762223
549,BHMBCCMKT01,577,26.14453614,91.73617216,288,car,high,7,0,05-11-2016,12:26:00,2016-05-11 12:26:00,12.740973760524456,0.49913344887348354,1.0,3,9.498266897746968,0.5481947521048912
550,BHMBCCMKT01,577,26.14453614,91.73617216,331,bike,high,7,0,05-11-2016,13:00:00,2016-05-11 13:00:00,12.644393425305003,0.5736568457538995,0.5,3,9.147313691507799,0.5288786850610004
551,BHMBCCMKT01,577,26.14453614,91.73617216,351,car,high,7,0,05-11-2016,13:33:00,2016-05-11 13:33:00,12.801068191327671,0.608318890814558,1.0,3,9.716637781629116,0.5602136382655344
552,BHMBCCMKT01,577,26.14453614,91.73617216,361,bike,average,5,0,05-11-2016,13:59:00,2016-05-11 13:59:00,12.122621145156444,0.6256499133448874,0.5,2,7.251299826689774,0.4245242290312891
553,BHMBCCMKT01,577,26.14453614,91.73617216,346,cycle,average,4,0,05-11-2016,14:26:00,2016-05-11 14:26:00,11.640482572942389,0.5996533795493935,0.3,2,5.499306759098787,0.3280965145884782
554,BHMBCCMKT01,577,26.14453614,91.73617216,369,car,average,3,0,05-11-2016,15:00:00,2016-05-11 15:00:00,11.44226633927718,0.6395147313691508,1.0,2,4.779029462738301,0.28845326785543607
555,BHMBCCMKT01,577,26.14453614,91.73617216,390,car,low,2,0,05-11-2016,15:26:00,2016-05-11 15:26:00,11.324700647269301,0.6759098786828422,1.0,1,4.351819757365685,0.26494012945386036
556,BHMBCCMKT01,577,26.14453614,91.73617216,368,car,average,2,0,05-11-2016,16:00:00,2016-05-11 16:00:00,11.02852095259631,0.6377816291161178,1.0,2,3.2755632582322356,0.20570419051926186
557,BHMBCCMKT01,577,26.14453614,91.73617216,340,cycle,low,2,0,05-11-2016,16:26:00,2016-05-11 16:26:00,11.084370618049139,0.5892547660311959,0.3,1,3.4785095320623913,0.21687412360982786
1044,BHMBCCMKT01,577,26.14453614,91.73617216,11,bike,low,1,1,05-12-2016,08:02:00,2016-05-12 08:02:00,10.963180182595986,0.019064124783362217,0.5,1,3.038128249566724,0.19263603651919745
1045,BHMBCCMKT01,577,26.14453614,91.73617216,14,car,low,1,1,05-12-2016,08:29:00,2016-05-12 08:29:00,11.103638991100329,0.024263431542461005,1.0,1,3.548526863084922,0.22072779822006583
1046,BHMBCCMKT01,577,26.14453614,91.73617216,26,car,average,2,1,05-12-2016,09:02:00,2016-05-12 09:02:00,11.252682718290846,0.045060658578856154,1.0,2,4.090121317157712,0.25053654365816896
1047,BHMBCCMKT01,577,26.14453614,91.73617216,39,car,low,2,1,05-12-2016,09:29:00,2016-05-12 09:29:00,11.540277494277664,0.06759098786828423,1.0,1,5.135181975736568,0.3080554988555327
1048,BHMBCCMKT01,577,26.14453614,91.73617216,63,bike,low,4,1,05-12-2016,10:03:00,2016-05-12 10:03:00,12.251156455485546,0.10918544194107452,0.5,1,7.718370883882149,0.45023129109710924
1049,BHMBCCMKT01,577,26.14453614,91.73617216,87,car,low,4,1,05-12-2016,10:29:00,2016-05-12 10:29:00,12.411646740924294,0.15077989601386482,1.0,1,8.30155979202773,0.4823293481848586
1050,BHMBCCMKT01,577,26.14453614,91.73617216,113,truck,average,5,1,05-12-2016,11:02:00,2016-05-12 11:02:00,12.711641955013363,0.19584055459272098,1.5,2,9.391681109185441,0.5423283910026725
1051,BHMBCCMKT01,577,26.14453614,91.73617216,126,car,average,6,1,05-12-2016,11:29:00,2016-05-12 11:29:00,12.999236731000181,0.21837088388214904,1.0,2,10.436741767764298,0.5998473462000363
1052,BHMBCCMKT01,577,26.14453614,91.73617216,148,bike,high,9,1,05-12-2016,11:56:00,2016-05-12 11:56:00,13.84580510144231,0.2564991334488735,0.5,3,13.512998266897746,0.7691610202884619
1053,BHMBCCMKT01,577,26.14453614,91.73617216,161,bike,high,10,1,05-12-2016,12:29:00,2016-05-12 12:29:00,14.270997046371413,0.27902946273830154,0.5,3,15.058058925476603,0.8541994092742824
1054,BHMBCCMKT01,577,26.14453614,91.73617216,172,car,average,6,1,05-12-2016,13:02:00,2016-05-12 13:02:00,13.043115204285069,0.29809358752166376,1.0,2,10.596187175043328,0.6086230408570138
1055,BHMBCCMKT01,577,26.14453614,91.73617216,177,cycle,high,9,1,05-12-2016,13:29:00,2016-05-12 13:29:00,13.818428749631956,0.30675909878682844,0.3,3,13.413518197573657,0.7636857499263912
1056,BHMBCCMKT01,577,26.14453614,91.73617216,170,car,average,5,1,05-12-2016,14:02:00,2016-05-12 14:02:00,12.62841593775018,0.29462738301559793,1.0,2,9.089254766031196,0.5256831875500357
1057,BHMBCCMKT01,577,26.14453614,91.73617216,165,car,average,5,1,05-12-2016,14:29:00,2016-05-12 14:29:00,12.623646538480083,0.28596187175043325,1.0,2,9.071923743500866,0.5247293076960164
1058,BHMBCCMKT01,577,26.14453614,91.73617216,149,truck,average,4,1,05-12-2016,15:02:00,2016-05-12 15:02:00,12.333190122931207,0.2582322357019064,1.5,2,8.016464471403813,0.46663802458624115
1059,BHMBCCMKT01,577,26.14453614,91.73617216,142,car,low,3,1,05-12-2016,15:29:00,2016-05-12 15:29:00,12.051318626068504,0.24610051993067592,1.0,1,6.992201039861352,0.41026372521370064
1060,BHMBCCMKT01,577,26.14453614,91.73617216,106,car,average,3,1,05-12-2016,16:02:00,2016-05-12 16:02:00,11.741784613439242,0.18370883882149047,1.0,2,5.867417677642981,0.3483569226878481
1061,BHMBCCMKT01,577,26.14453614,91.73617216,95,car,low,1,1,05-12-2016,16:29:00,2016-05-12 16:29:00,11.180903259275892,0.16464471403812825,1.0,1,3.8292894280762564,0.2361806518551785
36,BHMBCCMKT01,577,26.14453614,91.73617216,58,car,low,1,0,06-10-2016,07:57:00,2016-06-10 07:57:00,10.595221028908043,0.10051993067590988,1.0,1,1.7010398613518198,0.11904420578160854
37,BHMBCCMKT01,577,26.14453614,91.73617216,63,car,low,1,0,06-10-2016,08:30:00,2016-06-10 08:30:00,10.599990428178138,0.10918544194107452,1.0,1,1.718370883882149,0.11999808563562783
38,BHMBCCMKT01,577,26.14453614,91.73617216,70,car,low,1,0,06-10-2016,08:57:00,2016-06-10 08:57:00,10.606667587156275,0.12131715771230503,1.0,1,1.74263431542461,0.12133351743125487
39,BHMBCCMKT01,577,26.14453614,91.73617216,95,car,low,2,0,06-10-2016,09:30:00,2016-06-10 09:30:00,11.043306090333608,0.16464471403812825,1.0,1,3.3292894280762564,0.2086612180667217
40,BHMBCCMKT01,577,26.14453614,91.73617216,135,car,low,3,0,06-10-2016,10:03:00,2016-06-10 10:03:00,11.49425279132123,0.2339688041594454,1.0,1,4.96793760831889,0.29885055826424645
41,BHMBCCMKT01,577,26.14453614,91.73617216,160,car,average,3,0,06-10-2016,10:30:00,2016-06-10 10:30:00,11.242905449787147,0.2772963604852686,1.0,2,4.054592720970537,0.2485810899574294
42,BHMBCCMKT01,577,26.14453614,91.73617216,177,car,average,3,0,06-10-2016,10:57:00,2016-06-10 10:57:00,11.259121407305475,0.30675909878682844,1.0,2,4.113518197573657,0.25182428146109503
43,BHMBCCMKT01,577,26.14453614,91.73617216,191,cycle,average,4,0,06-10-2016,11:30:00,2016-06-10 11:30:00,11.492631195569398,0.3310225303292894,0.3,2,4.962045060658578,0.2985262391138799
44,BHMBCCMKT01,577,26.14453614,91.73617216,199,car,high,7,0,06-10-2016,12:04:00,2016-06-10 12:04:00,12.65607845351674,0.34488734835355284,1.0,3,9.189774696707106,0.5312156907033477
45,BHMBCCMKT01,577,26.14453614,91.73617216,206,car,high,7,0,06-10-2016,12:30:00,2016-06-10 12:30:00,12.662755612494873,0.35701906412478335,1.0,3,9.214038128249566,0.5325511224989747
46,BHMBCCMKT01,577,26.14453614,91.73617216,198,car,average,5,0,06-10-2016,12:57:00,2016-06-10 12:57:00,12.104735897893583,0.3431542461005199,1.0,2,7.186308492201039,0.42094717957871675
47,BHMBCCMKT01,577,26.14453614,91.73617216,208,bike,high,7,0,06-10-2016,13:30:00,2016-06-10 13:30:00,12.527066203260627,0.36048526863084923,0.5,3,8.720970537261698,0.5054132406521257
48,BHMBCCMKT01,577,26.14453614,91.73617216,200,car,average,5,0,06-10-2016,13:57:00,2016-06-10 13:57:00,12.106643657601621,0.3466204506065858,1.0,2,7.193240901213171,0.42132873152032446
49,BHMBCCMKT01,577,26.14453614,91.73617216,175,cycle,average,3,0,06-10-2016,14:30:00,2016-06-10 14:30:00,11.064577611078239,0.30329289428076256,0.3,2,3.406585788561525,0.21291552221564777
50,BHMBCCMKT01,577,26.14453614,91.73617216,158,car,low,2,0,06-10-2016,15:04:00,2016-06-10 15:04:00,11.103400521136823,0.2738301559792028,1.0,1,3.5476603119584054,0.2206801042273649
51,BHMBCCMKT01,577,26.14453614,91.73617216,153,bike,low,2,0,06-10-2016,15:31:00,2016-06-10 15:31:00,10.961033952924444,0.2651646447140381,0.5,1,3.0303292894280762,0.1922067905848888
52,BHMBCCMKT01,577,26.14453614,91.73617216,135,bike,low,1,0,06-10-2016,16:04:00,2016-06-10 16:04:00,10.531072608725244,0.2339688041594454,0.5,1,1.4679376083188909,0.10621452174504896
53,BHMBCCMKT01,577,26.14453614,91.73617216,129,car,low,2,0,06-10-2016,16:30:00,2016-06-10 16:30:00,11.075738005370264,0.22357019064124783,1.0,1,3.4471403812824954,0.21514760107405292
558,BHMBCCMKT01,577,26.14453614,91.73617216,35,cycle,low,2,1,06-11-2016,08:00:00,2016-06-11 08:00:00,11.34382593834239,0.060658578856152515,0.3,1,4.421317157712305,0.26876518766847773
559,BHMBCCMKT01,577,26.14453614,91.73617216,35,truck,low,1,1,06-11-2016,08:26:00,2016-06-11 08:26:00,11.261267636977019,0.060658578856152515,1.5,1,4.121317157712305,0.2522535273954037
560,BHMBCCMKT01,577,26.14453614,91.73617216,36,car,low,2,1,06-11-2016,09:00:00,2016-06-11 09:00:00,11.537415854715604,0.06239168110918544,1.0,1,5.124783362218371,0.3074831709431211
561,BHMBCCMKT01,577,26.14453614,91.73617216,39,car,low,3,1,06-11-2016,09:33:00,2016-06-11 09:33:00,11.953069001104515,0.06759098786828423,1.0,1,6.635181975736568,0.39061380022090303
562,BHMBCCMKT01,577,26.14453614,91.73617216,46,cycle,low,3,1,06-11-2016,10:00:00,2016-06-11 10:00:00,11.767110123563453,0.07972270363951472,0.3,1,5.95944540727903,0.3534220247126906
563,BHMBCCMKT01,577,26.14453614,91.73617216,53,car,low,3,1,06-11-2016,10:26:00,2016-06-11 10:26:00,11.966423319060786,0.09185441941074524,1.0,1,6.683708838821491,0.3932846638121571
564,BHMBCCMKT01,577,26.14453614,91.73617216,77,truck,average,4,1,06-11-2016,10:59:00,2016-06-11 10:59:00,12.264510773441817,0.13344887348353554,1.5,2,7.7668977469670715,0.45290215468836326
565,BHMBCCMKT01,577,26.14453614,91.73617216,96,car,average,5,1,06-11-2016,11:26:00,2016-06-11 11:26:00,12.55782882855275,0.1663778162911612,1.0,2,8.832755632582323,0.5115657657105502
566,BHMBCCMKT01,577,26.14453614,91.73617216,124,cycle,average,5,1,06-11-2016,11:59:00,2016-06-11 11:59:00,12.391901427946092,0.21490467937608318,0.3,2,8.229809358752167,0.47838028558921875
567,BHMBCCMKT01,577,26.14453614,91.73617216,153,car,high,9,1,06-11-2016,12:26:00,2016-06-11 12:26:00,13.98817166965469,0.2651646447140381,1.0,3,14.030329289428076,0.797634333930938
568,BHMBCCMKT01,577,26.14453614,91.73617216,178,car,high,8,1,06-11-2016,13:06:00,2016-06-11 13:06:00,13.599227159178323,0.30849220103986136,1.0,3,12.616984402079723,0.7198454318356642
569,BHMBCCMKT01,577,26.14453614,91.73617216,188,car,high,9,1,06-11-2016,13:26:00,2016-06-11 13:26:00,14.021557464545364,0.32582322357019067,1.0,3,14.151646447140381,0.8043114929090731
570,BHMBCCMKT01,577,26.14453614,91.73617216,216,cycle,average,6,1,06-11-2016,13:59:00,2016-06-11 13:59:00,12.892449881342722,0.37435008665511266,0.3,2,10.048700173310227,0.5784899762685443
571,BHMBCCMKT01,577,26.14453614,91.73617216,225,car,high,8,1,06-11-2016,14:33:00,2016-06-11 14:33:00,13.644059512317227,0.389948006932409,1.0,3,12.779896013864818,0.7288119024634455
572,BHMBCCMKT01,577,26.14453614,91.73617216,211,car,average,4,1,06-11-2016,15:00:00,2016-06-11 15:00:00,12.254733504938118,0.36568457538994803,1.0,2,7.731369150779896,0.4509467009876237
573,BHMBCCMKT01,577,26.14453614,91.73617216,188,bike,low,3,1,06-11-2016,15:26:00,2016-06-11 15:26:00,11.957599930411106,0.32582322357019067,0.5,1,6.651646447140381,0.3915199860822214
574,BHMBCCMKT01,577,26.14453614,91.73617216,163,car,low,3,1,06-11-2016,15:59:00,2016-06-11 15:59:00,12.07135010300291,0.2824956672443674,1.0,1,7.0649913344887345,0.41427002060058166
575,BHMBCCMKT01,577,26.14453614,91.73617216,130,car,low,2,1,06-11-2016,16:26:00,2016-06-11 16:26:00,11.62708056099342,0.22530329289428075,1.0,1,5.450606585788561,0.32541611219868394
1062,BHMBCCMKT01,577,26.14453614,91.73617216,11,car,low,1,0,06-12-2016,07:56:00,2016-06-12 07:56:00,10.550388675769135,0.019064124783362217,1.0,1,1.5381282495667243,0.11007773515382713
1063,BHMBCCMKT01,577,26.14453614,91.73617216,11,bike,low,0,0,06-12-2016,08:29:00,2016-06-12 08:29:00,10.0,0.019064124783362217,0.5,1,-0.46187175043327555,0.0
1064,BHMBCCMKT01,577,26.14453614,91.73617216,22,truck,low,1,0,06-12-2016,08:56:00,2016-06-12 08:56:00,10.698478523105631,0.038128249566724434,1.5,1,2.076256499133449,0.13969570462112638
1065,BHMBCCMKT01,577,26.14453614,91.73617216,39,truck,low,1,0,06-12-2016,09:29:00,2016-06-12 09:29:00,10.714694480623962,0.06759098786828423,1.5,1,2.135181975736568,0.14293889612479196
1066,BHMBCCMKT01,577,26.14453614,91.73617216,83,bike,low,2,0,06-12-2016,10:02:00,2016-06-12 10:02:00,10.894262363143092,0.1438474870017331,0.5,1,2.7876949740034664,0.17885247262861861
1067,BHMBCCMKT01,577,26.14453614,91.73617216,120,truck,average,4,0,06-12-2016,10:29:00,2016-06-12 10:29:00,11.75513893139551,0.20797227036395147,1.5,2,5.915944540727903,0.35102778627910214
1068,BHMBCCMKT01,577,26.14453614,91.73617216,194,car,average,4,0,06-12-2016,11:02:00,2016-06-12 11:02:00,11.688128871650655,0.3362218370883882,1.0,2,5.672443674176776,0.33762577433013097
1069,BHMBCCMKT01,577,26.14453614,91.73617216,220,car,high,7,0,06-12-2016,11:29:00,2016-06-12 11:29:00,12.676109930451144,0.38128249566724437,1.0,3,9.26256499133449,0.5352219860902288
1070,BHMBCCMKT01,577,26.14453614,91.73617216,226,car,average,5,0,06-12-2016,11:56:00,2016-06-12 11:56:00,12.131444533806125,0.39168110918544197,1.0,2,7.283362218370884,0.4262889067612249
1071,BHMBCCMKT01,577,26.14453614,91.73617216,240,bike,high,7,0,06-12-2016,12:29:00,2016-06-12 12:29:00,12.557590358589245,0.41594454072790293,0.5,3,8.831889081455806,0.5115180717178491
1072,BHMBCCMKT01,577,26.14453614,91.73617216,238,car,high,7,0,06-12-2016,12:56:00,2016-06-12 12:56:00,12.69327976782349,0.4124783362218371,1.0,3,9.324956672443674,0.5386559535646982
1073,BHMBCCMKT01,577,26.14453614,91.73617216,229,car,high,6,0,06-12-2016,13:29:00,2016-06-12 13:29:00,12.271903342310466,0.3968804159445407,1.0,3,7.793760831889081,0.45438066846209313
1074,BHMBCCMKT01,577,26.14453614,91.73617216,208,car,high,5,0,06-12-2016,14:02:00,2016-06-12 14:02:00,11.83908035854921,0.36048526863084923,1.0,3,6.220970537261698,0.36781607170984176
1075,BHMBCCMKT01,577,26.14453614,91.73617216,199,truck,average,3,0,06-12-2016,14:29:00,2016-06-12 14:29:00,11.417703933036183,0.34488734835355284,1.5,2,4.689774696707106,0.28354078660723675
1076,BHMBCCMKT01,577,26.14453614,91.73617216,178,cycle,low,2,0,06-12-2016,15:02:00,2016-06-12 15:02:00,10.929842081698013,0.30849220103986136,0.3,1,2.9169844020797226,0.18596841633960257
1077,BHMBCCMKT01,577,26.14453614,91.73617216,150,bike,average,2,0,06-12-2016,15:29:00,2016-06-12 15:29:00,10.682977975477819,0.25996533795493937,0.5,2,2.0199306759098787,0.13659559509556365
1078,BHMBCCMKT01,577,26.14453614,91.73617216,128,bike,low,2,0,06-12-2016,16:02:00,2016-06-12 16:02:00,10.93718695657396,0.2218370883882149,0.5,1,2.9436741767764296,0.18743739131479228
1079,BHMBCCMKT01,577,26.14453614,91.73617216,111,car,low,2,0,06-12-2016,16:29:00,2016-06-12 16:29:00,11.058568167997917,0.1923743500866551,1.0,1,3.38474870017331,0.21171363359958345
54,BHMBCCMKT01,577,26.14453614,91.73617216,58,car,low,2,0,07-10-2016,08:03:00,2016-07-10 08:03:00,11.008012535734895,0.10051993067590988,1.0,1,3.20103986135182,0.2016025071469789
55,BHMBCCMKT01,577,26.14453614,91.73617216,61,car,average,2,0,07-10-2016,08:30:00,2016-07-10 08:30:00,10.735679837412384,0.10571923743500866,1.0,2,2.2114384748700173,0.1471359674824769
56,BHMBCCMKT01,577,26.14453614,91.73617216,75,car,low,1,0,07-10-2016,09:04:00,2016-07-10 09:04:00,10.61143698642637,0.12998266897746968,1.0,1,1.7599653379549394,0.12228739728527416
57,BHMBCCMKT01,577,26.14453614,91.73617216,103,car,low,2,0,07-10-2016,09:30:00,2016-07-10 09:30:00,11.050937129165764,0.17850953206239167,1.0,1,3.3570190641247835,0.21018742583315259
58,BHMBCCMKT01,577,26.14453614,91.73617216,128,bike,low,2,0,07-10-2016,09:57:00,2016-07-10 09:57:00,10.93718695657396,0.2218370883882149,0.5,1,2.9436741767764296,0.18743739131479228
59,BHMBCCMKT01,577,26.14453614,91.73617216,172,truck,high,5,0,07-10-2016,10:30:00,2016-07-10 10:30:00,11.942337852746798,0.29809358752166376,1.5,3,6.596187175043328,0.38846757054935965
60,BHMBCCMKT01,577,26.14453614,91.73617216,188,car,average,3,0,07-10-2016,10:57:00,2016-07-10 10:57:00,11.269614085699686,0.32582322357019067,1.0,2,4.151646447140381,0.2539228171399375
61,BHMBCCMKT01,577,26.14453614,91.73617216,199,bike,average,4,0,07-10-2016,11:30:00,2016-07-10 11:30:00,11.555301101978468,0.34488734835355284,0.5,2,5.189774696707106,0.31106022039569353
62,BHMBCCMKT01,577,26.14453614,91.73617216,210,car,high,7,0,07-10-2016,12:03:00,2016-07-10 12:03:00,12.66657113191095,0.36395147313691506,1.0,3,9.22790294627383,0.5333142263821902
63,BHMBCCMKT01,577,26.14453614,91.73617216,206,bike,high,7,0,07-10-2016,12:30:00,2016-07-10 12:30:00,12.525158443552588,0.35701906412478335,0.5,3,8.714038128249566,0.505031688710518
